asset_path	category	material_name	channel	format	width	height	mode	size_bytes	sha256	is_primary_160
pbr/brick/old/Bricks037_1K-JPG_Displacement.jpg	pbr/brick/old	Bricks037	Displacement	JPEG	1024	1024	L	241714	327ce259b8ea4a98f86d12c98c04294233f8898a81eff91c3e4ad9c4aab5dcf4	false
pbr/brick/old/Bricks037_1K-JPG_NormalDX.jpg	pbr/brick/old	Bricks037	NormalDX	JPEG	1024	1024	RGB	1954089	57370b8e662ad6dc35d2e618ec9e501c4aee56f6dce73558a0b8ba54be98e059	false
pbr/brick/old/Bricks037_1K-JPG_NormalGL.jpg	pbr/brick/old	Bricks037	NormalGL	JPEG	1024	1024	RGB	1951293	64aa4d22bb6df0e7daed281954af2f9a2c55fc16cd689a0265c3fb46c75c9708	false
pbr/brick/old/Bricks037_1K-JPG_Roughness.jpg	pbr/brick/old	Bricks037	Roughness	JPEG	1024	1024	L	482608	0d558c6f151f7546d06f54ed7399983e18ecf7ae97965563c9fb3afd308ac0af	false
pbr/brick/old/PaintedBricks002.png	pbr/brick/old	PaintedBricks002	albedo_preview	PNG	512	512	RGBA	399662	551aa67870858dc7a23d3e4ac00859e47f795f0831c7fd7a38a2b4d4f61fc92e	true
pbr/brick/old/PaintedBricks002_1K-JPG_AmbientOcclusion.jpg	pbr/brick/old	PaintedBricks002	AmbientOcclusion	JPEG	1024	1024	L	617211	8d3867e5c10fb6f723853b8569c838468d4281430dcc6d52581b56d74cb1c9b4	false
pbr/brick/old/PaintedBricks002_1K-JPG_Color.jpg	pbr/brick/old	PaintedBricks002	Color	JPEG	1024	1024	RGB	1296180	70f68c6b4f0368d09d7c547cf50d940e3de8cbc38558f0003ecbe5b26e1429d1	false
pbr/brick/old/PaintedBricks002_1K-JPG_Displacement.jpg	pbr/brick/old	PaintedBricks002	Displacement	JPEG	1024	1024	L	512909	bfeb1a95c6a895319733241e3663a6ae80b377889f3efa72f975b12d6cd66220	false
pbr/brick/old/PaintedBricks002_1K-JPG_NormalDX.jpg	pbr/brick/old	PaintedBricks002	NormalDX	JPEG	1024	1024	RGB	1876274	50442d247bba109ff31b87aa6b20d88a8e6819bcccf45cecda2408684facb4c7	false
pbr/brick/old/PaintedBricks002_1K-JPG_NormalGL.jpg	pbr/brick/old	PaintedBricks002	NormalGL	JPEG	1024	1024	RGB	1875603	39812102fbcce9165b1835a78392364ff5c7420a76e16a3bbef7f5fd3e957bf1	false
pbr/brick/old/PaintedBricks002_1K-JPG_Roughness.jpg	pbr/brick/old	PaintedBricks002	Roughness	JPEG	1024	1024	L	670928	998945022484a1d0d5c8d43169c1000f0bb1ec031e8a99dbc338abdbc810fcf6	false
pbr/brick/red/Bricks005.png	pbr/brick/red	Bricks005	albedo_preview	PNG	512	512	RGBA	341938	fa43a815ee8447c74c2afd1611228793dbf56429f9fd44a8238c1139870e1da2	true
pbr/brick/red/Bricks005_1K-JPG_Color.jpg	pbr/brick/red	Bricks005	Color	JPEG	1024	1024	RGB	1303042	0ebd6e613d4387e044f44cd20447408c5b844a118975f55cb8055ba61906bc49	false
pbr/brick/red/Bricks005_1K-JPG_Displacement.jpg	pbr/brick/red	Bricks005	Displacement	JPEG	1024	1024	L	421089	58d7a62d3a04142b367ed6098824fe73678e2f9376a4a5a5d57ec98e228f15ce	false
pbr/brick/red/Bricks005_1K-JPG_NormalDX.jpg	pbr/brick/red	Bricks005	NormalDX	JPEG	1024	1024	RGB	2078826	558090d918bdb20b884a6e10cb28dd0acfbbab0b560882150cc6486aa9247e29	false
pbr/brick/red/Bricks005_1K-JPG_NormalGL.jpg	pbr/brick/red	Bricks005	NormalGL	JPEG	1024	1024	RGB	2079688	0f058041b66c40d0e0ab61be1fad3457a7e8c58ec200c8f53cb933940e146fa9	false
pbr/brick/red/Bricks005_1K-JPG_Roughness.jpg	pbr/brick/red	Bricks005	Roughness	JPEG	1024	1024	L	355724	4009f903b2bc8436f1c8ad10ab530c5d34ef5097fe84ceadf142730a6bff4518	false
pbr/brick/red/Bricks042.png	pbr/brick/red	Bricks042	albedo_preview	PNG	512	512	RGBA	334736	39f3f72de647078eef517bfc5fc0c80de62ce93d50ccb4cacfb5cdfcbc13ea11	true
pbr/brick/red/Bricks042_1K-JPG_AmbientOcclusion.jpg	pbr/brick/red	Bricks042	AmbientOcclusion	JPEG	1024	1024	L	753240	66591225541681ae37c50fc3389dd53b1c61776bb868f797c0cbdb4d7d3e2c87	false
pbr/brick/red/Bricks042_1K-JPG_Color.jpg	pbr/brick/red	Bricks042	Color	JPEG	1024	1024	RGB	1192720	51282fc4962c523bde660d38588de79c398ac46d1ffdea52c4d68eced9702dd1	false
pbr/brick/red/Bricks042_1K-JPG_Displacement.jpg	pbr/brick/red	Bricks042	Displacement	JPEG	1024	1024	L	564013	fcb6e5ddc27bde109733051b30ce165cac6858c8fd350e5b0dbf72dda353128e	false
pbr/brick/red/Bricks042_1K-JPG_NormalDX.jpg	pbr/brick/red	Bricks042	NormalDX	JPEG	1024	1024	RGB	2086465	13ebb6e3fbf86cd41be4711dc38b0cf70b18ac8ddf3c356e282fc6bcad87a60a	false
pbr/brick/red/Bricks042_1K-JPG_NormalGL.jpg	pbr/brick/red	Bricks042	NormalGL	JPEG	1024	1024	RGB	2087117	b43f3b37d2aca422f21ccd0e4ea550bf130a16e5e5713a9b201f182e54e2bf9b	false
pbr/brick/red/Bricks042_1K-JPG_Roughness.jpg	pbr/brick/red	Bricks042	Roughness	JPEG	1024	1024	L	732478	17fa1d695802a0c50724c104ce690922cb308a1ef2cf06b58ea75de26b6f61ce	false
pbr/brick/red/Bricks051.png	pbr/brick/red	Bricks051	albedo_preview	PNG	512	512	RGBA	382576	a28375ba044bb5dc8638b6abb79739917e6f7fed8591b8ae3be8260d504baa57	true
pbr/brick/red/Bricks051_1K-JPG_Color.jpg	pbr/brick/red	Bricks051	Color	JPEG	1024	1024	RGB	1352974	9d081cd13d764a012e0ba894d00bf438d4ce5c614b3b02d6a12709c4c4060709	false
pbr/brick/red/Bricks051_1K-JPG_Displacement.jpg	pbr/brick/red	Bricks051	Displacement	JPEG	1024	1024	L	353824	ab3c0367695767ea58b1fa9f8a5214cdecd3b8cd129c29b72903a3d79f51d3ed	false
pbr/brick/red/Bricks051_1K-JPG_NormalDX.jpg	pbr/brick/red	Bricks051	NormalDX	JPEG	1024	1024	RGB	1932379	04a7eab8568a49ebc46c9701d9f01809f6ab66fc96199b8e16ba7129eb8e8214	false
pbr/brick/red/Bricks051_1K-JPG_NormalGL.jpg	pbr/brick/red	Bricks051	NormalGL	JPEG	1024	1024	RGB	1930346	384f9a65b4115c48cc9e303a193e1b00c86e87bda65db2eeacd77ade9ccb5fe5	false
pbr/brick/red/Bricks051_1K-JPG_Roughness.jpg	pbr/brick/red	Bricks051	Roughness	JPEG	1024	1024	L	437614	4d135bc907e058cbbd7178a11344d33a427ee862771966ef755e258a94597484	false
pbr/brick/red/Bricks060.png	pbr/brick/red	Bricks060	albedo_preview	PNG	512	512	RGBA	296279	8462eca63d0c47d8c13427db3cd3dc0bf91ae3a823c42760645e6c816efdc827	true
pbr/brick/red/Bricks060_1K-JPG_AmbientOcclusion.jpg	pbr/brick/red	Bricks060	AmbientOcclusion	JPEG	1024	1024	L	555466	1e7209acbc67b231209631ca5d645f3e1ae02ab817dbda469acc2e747e78d55d	false
pbr/brick/red/Bricks060_1K-JPG_Color.jpg	pbr/brick/red	Bricks060	Color	JPEG	1024	1024	RGB	1169954	d56a6900be43dc9d37c0725257a04ee4e0d3840efd53ad9bab82cc6897de8435	false
pbr/brick/red/Bricks060_1K-JPG_Displacement.jpg	pbr/brick/red	Bricks060	Displacement	JPEG	1024	1024	L	393732	b40d1d4fcd3407c3eba49108633dfcc04ecd41c9347800d0ee38147dd7735e7e	false
pbr/brick/red/Bricks060_1K-JPG_NormalDX.jpg	pbr/brick/red	Bricks060	NormalDX	JPEG	1024	1024	RGB	1840670	bda612959bbe2396b5b0a2f2ab1a1c61720d6663934fc41117cc9017403b71a2	false
pbr/brick/red/Bricks060_1K-JPG_NormalGL.jpg	pbr/brick/red	Bricks060	NormalGL	JPEG	1024	1024	RGB	1838326	c4b8fffa7cb3d2e9462f93d6e65ffcd6e8edc2f202b782018ae6a508c23998cd	false
pbr/brick/red/Bricks060_1K-JPG_Roughness.jpg	pbr/brick/red	Bricks060	Roughness	JPEG	1024	1024	L	640257	143f9c13813031150016ffdf6f771deb6f9c0852a4a28a143b8b8b575f00d22f	false
pbr/brick/red/Bricks089.png	pbr/brick/red	Bricks089	albedo_preview	PNG	512	512	RGBA	471321	a80d1bac23bde5272ba8f18f6fc15a738e22f60f29d02e46ae9afcb3f57394d4	true
pbr/brick/red/Bricks089_1K-JPG_AmbientOcclusion.jpg	pbr/brick/red	Bricks089	AmbientOcclusion	JPEG	1024	512	L	387468	f3f3836e5dacf66751bfb907b72576e4d57a6140f622a194b83e06ffe59bcc84	false
pbr/brick/red/Bricks089_1K-JPG_Color.jpg	pbr/brick/red	Bricks089	Color	JPEG	1024	512	RGB	785031	d400167a3133b3933ff7cd9bbb4db93361cd2c48cd08e640da16b5913d740c2b	false
pbr/brick/red/Bricks089_1K-JPG_Displacement.jpg	pbr/brick/red	Bricks089	Displacement	JPEG	1024	512	L	207761	1981d2a361af554a85a3f1bd3d6dede7ea6edb0350127d019b3bf1dbdf542022	false
pbr/brick/red/Bricks089_1K-JPG_NormalDX.jpg	pbr/brick/red	Bricks089	NormalDX	JPEG	1024	512	RGB	1016318	acf7456b096ba2d52e2ed2bdaddb642cc0798a6a871c822f6cbb588e234fc299	false
pbr/brick/red/Bricks089_1K-JPG_NormalGL.jpg	pbr/brick/red	Bricks089	NormalGL	JPEG	1024	512	RGB	1015747	909d7b03cdc8cfb511826ee33620fd2b9bc2b0ca7fcd879e61a3d9101b7efef3	false
pbr/brick/red/Bricks089_1K-JPG_Roughness.jpg	pbr/brick/red	Bricks089	Roughness	JPEG	1024	512	L	315001	e578aadd069976744ffaffb7dc8823d4d25772c2daba00695a7535a1a4de8b1e	false
pbr/brick/red/Bricks100.png	pbr/brick/red	Bricks100	albedo_preview	PNG	512	512	RGBA	429720	8858e77a5261a56e82bf270fcf9c83d668ce1c7e9cccb8d7107b0a1cc4c3c412	true
pbr/brick/red/Bricks100_1K-JPG_AmbientOcclusion.jpg	pbr/brick/red	Bricks100	AmbientOcclusion	JPEG	1024	512	L	359977	7ef8dd9bfd21202fab3b445dd7962ecce22a30035637a9ddca1c40a856d6474b	false
pbr/brick/red/Bricks100_1K-JPG_Color.jpg	pbr/brick/red	Bricks100	Color	JPEG	1024	512	RGB	727003	e5596ce79d9a63d6b9a9e9ac15a0bb60d8a5c39b684999a872467641bc91d30d	false
pbr/brick/red/Bricks100_1K-JPG_Displacement.jpg	pbr/brick/red	Bricks100	Displacement	JPEG	1024	512	L	186182	e9d0fc436330c9c0829e437d5e0f48926ae6396279e02874e0d79dd3af4a839f	false
pbr/brick/red/Bricks100_1K-JPG_NormalDX.jpg	pbr/brick/red	Bricks100	NormalDX	JPEG	1024	512	RGB	829625	e54950f7dcafe8e7593d0d3d6b02930c04adbe31fe43d51a6825ad57bc2b547e	false
pbr/brick/red/Bricks100_1K-JPG_NormalGL.jpg	pbr/brick/red	Bricks100	NormalGL	JPEG	1024	512	RGB	830327	3fd468809d149512cbbb7a0ee298bdb1d7c2213da05e5453e6612b8006bd3708	false
pbr/brick/red/Bricks100_1K-JPG_Roughness.jpg	pbr/brick/red	Bricks100	Roughness	JPEG	1024	512	L	346000	907a11988e16ff1ec831523b8fd31a61b3493a37b2253b04718b7f711356786f	false
pbr/cobble/PavingStones070_1K-JPG_AmbientOcclusion.jpg	pbr/cobble	PavingStones070	AmbientOcclusion	JPEG	1024	1024	L	473743	d5a3cc7c22b4ea761ac225440a4604b7b2fc36c546f6fdf72d431d270b4f2166	false
pbr/cobble/PavingStones070_1K-JPG_Color.jpg	pbr/cobble	PavingStones070	Color	JPEG	1024	1024	RGB	1758823	4dd55b7eaf648810c88f3c3ea96028bb9c99b3c448b3800416f9f2af1a84a57d	false
pbr/cobble/PavingStones070_1K-JPG_Displacement.jpg	pbr/cobble	PavingStones070	Displacement	JPEG	1024	1024	L	459878	c2692de2264a81169b4b2f38e2f632ccbef2d14f9e6f9f4163f655e49ba8ad99	false
pbr/cobble/PavingStones070_1K-JPG_NormalDX.jpg	pbr/cobble	PavingStones070	NormalDX	JPEG	1024	1024	RGB	2099603	a81360d79b5854e748a27ee6df24643c3215051b82fd4b67dcf9a7945771bb04	false
pbr/cobble/PavingStones070_1K-JPG_NormalGL.jpg	pbr/cobble	PavingStones070	NormalGL	JPEG	1024	1024	RGB	2096361	7ee144389951d74b5f8bf0a31d712382b662bf161c29644392465d069ff57912	false
pbr/cobble/PavingStones070_1K-JPG_Roughness.jpg	pbr/cobble	PavingStones070	Roughness	JPEG	1024	1024	L	566776	1a974eeeb2419985da74ae53b0ae1706d7ad0220ab52cee2e2ae00f1f32affc7	false
pbr/fabric/carpet/Carpet001.png	pbr/fabric/carpet	Carpet001	albedo_preview	PNG	512	512	RGBA	367749	79d3a590643ecf30a5951c689e4a85c550e7e305245d3d848fbcf6daf4fbf945	true
pbr/fabric/carpet/Carpet001_1K-JPG_Color.jpg	pbr/fabric/carpet	Carpet001	Color	JPEG	1024	1024	RGB	1501861	603b24064bfbee2f8ac03903592be397f485a793ab6359630641ce9a446ac3dd	false
pbr/fabric/carpet/Carpet001_1K-JPG_Displacement.jpg	pbr/fabric/carpet	Carpet001	Displacement	JPEG	1024	1024	L	610613	8d4ff281252c07c835c7bed809d3dd0d50a6bc337ada31655c4213fde520b116	false
pbr/fabric/carpet/Carpet001_1K-JPG_NormalDX.jpg	pbr/fabric/carpet	Carpet001	NormalDX	JPEG	1024	1024	RGB	2391573	80bbacf8c46dbb282146e2fa166c5d3d0e26ffab21e9c6322e112d31dccc4474	false
pbr/fabric/carpet/Carpet001_1K-JPG_NormalGL.jpg	pbr/fabric/carpet	Carpet001	NormalGL	JPEG	1024	1024	RGB	2392714	0cec36dbf2cfb24f16c82834c0bd8fd9a81f6ed686bb4e7ed1a5dc5239522a3c	false
pbr/fabric/carpet/Carpet001_1K-JPG_Roughness.jpg	pbr/fabric/carpet	Carpet001	Roughness	JPEG	1024	1024	L	642512	f1311c8096b3f75bca3f427bb38fef74ffff74c52809b448137a2869096eb324	false
pbr/fabric/carpet/Fabric023.png	pbr/fabric/carpet	Fabric023	albedo_preview	PNG	512	512	RGBA	291309	c5a14fa0a2f263eeb80598105ce3ab96805676377228a3827dcf13b54fc3cb0f	true
pbr/fabric/carpet/Fabric023_1K-JPG_Color.jpg	pbr/fabric/carpet	Fabric023	Color	JPEG	1024	1024	RGB	1308988	60e52fa620a664987564820cb21cf8df4cfe2e6b5a3f4fa65fafbc71d93694bb	false
pbr/fabric/carpet/Fabric023_1K-JPG_Displacement.jpg	pbr/fabric/carpet	Fabric023	Displacement	JPEG	1024	1024	L	752916	c2f893eacb71d973bf169ca230ae17383d6f86a731fa51d39c3c61c89dc10b6f	false
pbr/fabric/carpet/Fabric023_1K-JPG_NormalDX.jpg	pbr/fabric/carpet	Fabric023	NormalDX	JPEG	1024	1024	RGB	1945830	67df39867090a578051e505395e1c32c398528a751406fb2ebe4238542a92351	false
pbr/fabric/carpet/Fabric023_1K-JPG_NormalGL.jpg	pbr/fabric/carpet	Fabric023	NormalGL	JPEG	1024	1024	RGB	1953431	4159c339f2ce6a197d8a715f9ec266f67d5000b951b81c2cddc1deda4abf43b2	false
pbr/fabric/carpet/Fabric023_1K-JPG_Roughness.jpg	pbr/fabric/carpet	Fabric023	Roughness	JPEG	1024	1024	L	585979	a7f046f68f313a71b5362a405ae477916b557868fe2cf91e390a069aaa1946f1	false
pbr/fabric/carpet/Fabric045.png	pbr/fabric/carpet	Fabric045	albedo_preview	PNG	512	512	RGBA	354999	23d5df73e00df74ae582b18a4794d68824d33617cf394f4659e871c8671f6161	true
pbr/fabric/carpet/Fabric045_1K-JPG_AmbientOcclusion.jpg	pbr/fabric/carpet	Fabric045	AmbientOcclusion	JPEG	1024	1024	L	550179	3c6c3406205cdaaf0531f81a6ff931b0ea5f017aa806aa2b4b3f4f400436c5c2	false
pbr/fabric/carpet/Fabric045_1K-JPG_Color.jpg	pbr/fabric/carpet	Fabric045	Color	JPEG	1024	1024	RGB	1124059	c262b80d58ae5ad1e87e690188f372a822ad4cdc08f59d944ea5818ac363c9d3	false
pbr/fabric/carpet/Fabric045_1K-JPG_Displacement.jpg	pbr/fabric/carpet	Fabric045	Displacement	JPEG	1024	1024	L	542371	04b5030bd521796b86e9831786f85372839385776c90e4cff7aa3c064da33800	false
pbr/fabric/carpet/Fabric045_1K-JPG_NormalDX.jpg	pbr/fabric/carpet	Fabric045	NormalDX	JPEG	1024	1024	RGB	2470453	16766e7f3382a8a0cf8aeef52a366fcea42ca10689a48904d799add0f0c8297e	false
pbr/fabric/carpet/Fabric045_1K-JPG_NormalGL.jpg	pbr/fabric/carpet	Fabric045	NormalGL	JPEG	1024	1024	RGB	2462113	31649ae483d26bc8c795de1994c6ceb365212b548dd2f09f0484bb45b0b76005	false
pbr/fabric/carpet/Fabric045_1K-JPG_Roughness.jpg	pbr/fabric/carpet	Fabric045	Roughness	JPEG	1024	1024	L	615798	33f128a7adca7e9f42c9b95790ce31a5611e0ec1b831778bd4290c1fff4fddaf	false
pbr/fabric/cloth/Carpet016.png	pbr/fabric/cloth	Carpet016	albedo_preview	PNG	512	512	RGBA	511076	09f1ab8576e7cfef69efa486994895c242e12441d649920bff6c1f351b0c6b9c	true
pbr/fabric/cloth/Carpet016_1K-JPG_AmbientOcclusion.jpg	pbr/fabric/cloth	Carpet016	AmbientOcclusion	JPEG	1024	1024	L	741395	8c87e08fa0edfb5d466166bbdc981110cf32dae3486b16a074fe0230ec907ba6	false
pbr/fabric/cloth/Carpet016_1K-JPG_Color.jpg	pbr/fabric/cloth	Carpet016	Color	JPEG	1024	1024	RGB	1207660	c6fca66d1d570d27a921d7cb35b1963e83844e2b8ceec70f0193db5e99e04123	false
pbr/fabric/cloth/Carpet016_1K-JPG_Displacement.jpg	pbr/fabric/cloth	Carpet016	Displacement	JPEG	1024	1024	L	736301	af726f88cdade3677ec46548bb0f2e8c5c12b8143cd87bd37d082015052b173a	false
pbr/fabric/cloth/Carpet016_1K-JPG_NormalDX.jpg	pbr/fabric/cloth	Carpet016	NormalDX	JPEG	1024	1024	RGB	2190315	e06c058e7233fb5ac2cae999a3463cc4b1888f34e92466b4093de32c5caf5a70	false
pbr/fabric/cloth/Carpet016_1K-JPG_NormalGL.jpg	pbr/fabric/cloth	Carpet016	NormalGL	JPEG	1024	1024	RGB	2179963	2820cad2593d1e1b58ce1fa38cb53e24be05bf935b40393c379be828a35755ea	false
pbr/fabric/cloth/Carpet016_1K-JPG_Roughness.jpg	pbr/fabric/cloth	Carpet016	Roughness	JPEG	1024	1024	L	686755	307c7984100374da53261c51dee33665049e3fc5e0e90143da1f58b040298268	false
pbr/fabric/cloth/Fabric019.png	pbr/fabric/cloth	Fabric019	albedo_preview	PNG	512	512	RGBA	272282	ac7c01f49dec511fe06a89e0c3f0f8df89a363623c80dba67d4bbf33b1ddb80f	true
pbr/fabric/cloth/Fabric019_1K-JPG_Color.jpg	pbr/fabric/cloth	Fabric019	Color	JPEG	1024	1024	L	576993	aa6dfd091735228f85545906014ad0755c03e67ce2d53eea8523f620b6d22146	false
pbr/fabric/cloth/Fabric019_1K-JPG_Displacement.jpg	pbr/fabric/cloth	Fabric019	Displacement	JPEG	1024	1024	L	618365	0d8b7dd1d58f5ee8fffe6a525389347da4119acfcd9b978a0b2f206e864fa381	false
pbr/fabric/cloth/Fabric019_1K-JPG_NormalDX.jpg	pbr/fabric/cloth	Fabric019	NormalDX	JPEG	1024	1024	RGB	2167555	4890754dde855371197da1872da972c30f08c5ea9e61aae128ccb16473751385	false
pbr/fabric/cloth/Fabric019_1K-JPG_NormalGL.jpg	pbr/fabric/cloth	Fabric019	NormalGL	JPEG	1024	1024	RGB	2177428	ae72fff5f8c645d1749604c1775b22e10d4b9a1b458cb51780dd92e00c5eaab3	false
pbr/fabric/cloth/Fabric019_1K-JPG_Opacity.jpg	pbr/fabric/cloth	Fabric019	Opacity	JPEG	1024	1024	L	208006	c4d7679d22696c538e65b4bc0aa916a80e81ad4285d8782c334266bee4c956d6	false
pbr/fabric/cloth/Fabric019_1K-JPG_Roughness.jpg	pbr/fabric/cloth	Fabric019	Roughness	JPEG	1024	1024	L	438520	dd0240cdc492fb104bca2f7ec1386da9bf7b6d837b1ecfcca1f349381a7edc53	false
pbr/fabric/cloth/Fabric030.png	pbr/fabric/cloth	Fabric030	albedo_preview	PNG	512	512	RGBA	366770	579a4e76de8322f2bc012acf033141576dba8d87f687b048fa31d195fb0cf25e	true
pbr/fabric/cloth/Fabric030_1K-JPG_AmbientOcclusion.jpg	pbr/fabric/cloth	Fabric030	AmbientOcclusion	JPEG	1024	1024	L	835879	c0f6be3cc6141868a44204dac5dc4a4f890ea585c0938bf9c06b7bf7ef99f802	false
pbr/fabric/cloth/Fabric030_1K-JPG_Color.jpg	pbr/fabric/cloth	Fabric030	Color	JPEG	1024	1024	RGB	1681447	6388762708722de48cdbdfb4878b9ae6d8012de5948d564006067b629f0b84ef	false
pbr/fabric/cloth/Fabric030_1K-JPG_Displacement.jpg	pbr/fabric/cloth	Fabric030	Displacement	JPEG	1024	1024	L	831560	6d1ac26fe23f4f4a54ebb29c03051e8597d1f1159582ada708715575c74316c3	false
